year,subject,number,question,dis,pass
107,社會,36,36.右列是臺灣某時期對於訂定一、街道名稱具有紀念日本人物、展現日本國街道名稱的規定，根據內容威、明顯為日本名稱者，應予改正。判斷，頒布此一規定的最可二、新街道名稱應具有下列意義：能是下列何者？發揚中華民族精神：信義路、和平路等。(A)臺灣府宣傳三民主義：三民路、民權路等。(B)臺灣總督府紀念國家偉大人物：中山路等。(C)臺灣省行政長官公署(D),0.58,0.52
107,社會,37,37.以下是中國某朝代對外關係的介紹：「此王朝中期以後，先前曾遠達非洲東岸的官方遠洋航行，早已因無法負荷龐大的支出而終止；東部沿海地區遭海盜劫掠，朝廷往往束手無策。幾任皇帝雖修整傾頹的長城，依然抵擋不住北方蒙古族的侵擾。」該朝代最可能是下列何者？(A)(B)南宋元代(C)(D),0.5,0.45
107,社會,38,38.以下是一位旅行者在上海的見聞：「上海的工廠地帶可以看到轟炸的痕跡，有來到了戰場的感覺。但是如果來到租界區，興盛的商業中心立即映入眼中。在此，歐、美國家的主要銀行林立，國民政府的官方銀行―中央銀行，以及中國銀行、交通銀行等仍然繁忙地繼續營業，處理租界區內法幣的發行與交易。」此人最可能是在下列何時參訪上海？(A)1830年代(B)1890年代(C)1930年代(D)1990,0.32,0.51
107,社會,39,39.()表五是某時期官方所播放的時事宣傳影影片名稱片，根據內容判斷，這些影片最可能在德國空軍與英國艦隊壯烈的交戰下列何時何地播放？日德義同盟(A)第一次世界大戰期間的北京納粹德國國防軍的活躍(B)第一次世界大戰期間的東京慶祝滿洲建國十週年(C)第二次世界大戰期間的臺北(D)夏威夷大空襲,0.48,0.31
107,社會,40,40.有些大學生為了節省開銷而使用盜版教科書，嚴重影響圖書業者的權益，因此某圖書協會向政府陳情，希望能修法將盜印書籍的行為，由告訴乃論改為非告訴乃論之罪。根據上述內容判斷，下列敘述何者正確？(A)文中團體所行使的人民基本權利為訴願權(B)能實現該團體要求的中央政府機關為司法院(C)文中大學生若被提告，將可能要負起行政責任(D),0.57,0.55
107,社會,41,41.阿倫上學途中，路過某候選人的競選總28部，看到了「歲新人，開創地方行政新氣象」的標語；放學回家，又經過另一位候選人的競選總部，懸掛著「評鑑第一名的民意代表，懇請支持連任」的()布條。圖十二是阿倫家周邊環境示意圖，根據圖中內容判斷，下列何者最可()圖十二能是阿倫上學、放學的路線？(A)(B)(C)(D),0.38,0.42
107,社會,42,42.《道路交通管理處罰條例》已依法修正通過，其中新增了舉發期限規定，即民眾檢舉違規行為，自違規日起算不得超過七天，否則不受理舉發。根據上述內容判斷，下列敘述何者正確？(A)通過文中規定的機關亦可統一解釋法律(B)修正內容通過後依法應由總統公布施行(C)民眾可直接向地方法院舉發上述違規行為(D),0.44,0.46
107,社會,43,43.()圖十三為曉明的家庭示意圖，曉明與朋友聊天中提到，自己與家中成員的關係皆為血親關係。若以代表男性，○代表女性，線段代表婚姻關係，箭頭代表親子關係，則曉明最可能是圖中哪一個位置？(A)甲(B)乙()圖十三(C)丙(D),0.42,0.58
107,社會,44,44.小文想在甲、乙、丙三景點中選擇一表(六)處販售冷飲，他的評估結果如表(六)所一日販每杯營業一日營示。若小文僅考量總利潤，根據表中內景點售數量售價日數業成本容判斷，他選擇這三處景點的機會成(杯)(元)(天)(元)1105021000本，其排序應為下列何者？甲(A)丙＞甲＞乙乙90304600(B)乙＞甲＞丙丙100403800(C)甲＝乙＞丙(D),0.48,0.41
107,社會,45,45.()圖十四中甲、乙、丙、丁哪兩位同學的發言符合《會議規範》的規定？()圖十四(A)(B)甲、丁乙、丙(C)(D),0.61,0.58
107,社會,46,46.()9397圖十五是民國年至年，我國水果類農產品的國際貿易概況。根據圖中內容，可觀察出下列何種現象？(A)我國生產水果具絕對利益(B)我國生產水果具比較利益(C)水果類貿易呈現入超狀態(D),0.45,0.79
107,社會,47,47.()圖十六是甲、乙、丙三個國家關於人口的部分資料。圖中內容顯示，丙國數值與甲、乙二國的差距隨時間逐漸擴大，關於丙國的此種現象，下列何項政策的影響程度最高？(A)提供幼兒生活補助津貼()圖十六(B)修改法規延後退休年齡(C)推動長期老人安養服務(D),0.37,0.86
107,社會,48,48.()2015圖十七為農委會在年所推出的活動，其主要目的為下列何者？(A)推動地方公共造產(B)增加單位面積產量(C)強化農產出口競爭力(D),0.3,0.64
107,社會,49,49.()2010表七列出年臺灣的原住民族常住人口，在北、中、南、東四大區域的前三大族，根據臺灣原住民分布判斷，表中何者為東部區域？()表七甲乙丙丁(52.5%)(27.1%)(54.9%)(43.3%)阿美族布農族排灣族阿美族(13.8%)(26.2%)(14.8%)(28.5%)太魯閣族泰雅族阿美族泰雅族(7.9%)(16.4%)(9.4%)(9.3%)布農族阿美族布農族排灣族註：括弧內百分比為各原住民族人口占該區原住民族總人口的百分比(A)(B)(C)(D),0.44,0.61
107,社會,50,50.()圖十八呈現的是某地不同時期統治者的演變情況，此地最可能是下列何者？(A)琉球(B)香港圖(十八)(C)澳門(D),0.59,0.68
107,社會,51,51.表(八)是臺灣開港通商後，部表(八)分洋行在臺的營運狀況。若考名稱主要出口商品慮當時商品產區與出口地，這寶順洋行茶()些洋行最可能皆設置於圖十九美利士洋行樟腦中何處？公泰洋行樟腦(A)甲費爾•哈士迪斯(B)乙樟腦、煤洋行(C)丙(D)丁圖(十九),0.47,0.61
107,社會,52,52.阿德去甲國旅遊，在個人社群網站的記錄概要如圖()二十，根據圖中內容判斷，下列何者最可能符合甲國的情況？(A)實施內閣制度(B)屬於民主共和國(C)政黨制度為兩黨制(D),0.61,0.54
107,社會,53,"53.()19201940圖二十一是年至年美國「非35,000A農業就業人口數」的統計圖，其中由32,000A至B的變化，主要與下列何者有關？29,000(A)(26,000黑人奴隸獲得解放，投入工業生產(B)23,000B政府施行福利政策，保障勞工生活)0(C)國家投入大戰，青年至海外作戰192019241928193219361940()(D)",0.47,0.54
107,社會,54,54.十六世紀時，這個國家積極向外征服，在其殖民地修築()了許多城堡，如圖二十二所示。當時這個國家也曾在()圖二十三中甲、乙、丙、丁何處建立城堡？(A)甲(B)乙(cid:9868)(cid:9951)(C)丙圖(二十二)圖(二十三)(D),0.51,0.48
107,社會,55,55.現行中華民國身分證統一編號的首碼為大寫的英文字母，代2010表初次登記時的戶籍地。年行政區合併改制後，部分縣()的代碼因而停止發行。圖二十四是行政區合併前的地圖與2018部分縣的英文代碼，下列哪一英文代碼還有可能出現在年新生兒的身分證統一編號中？(A)J(B)L(C)R(D)S,0.46,0.45
107,社會,56,56.十五世紀開始，許多歐洲探險家出海()圖二十四()探尋通往亞洲的新航路。圖二十五是十五世紀至十八世紀部分歐洲探險家到達地區的示意圖，其標示方式僅依照這些地區的經度位置排列，而1487未考慮其緯度位置。狄亞士在至1488年的探險旅程中到達某洲的最南端，若要在圖中呈現，應標示於何處？(A)(B)甲乙(C)(D),0.45,0.36
107,社會,57,57.文中的「帝國」應是指下列何者？(A)(B)拜占庭帝國阿拉伯帝國(C)(D),0.42,0.54
107,社會,58,58.()文中所提的難民營最可能位於圖二十六中甲、乙、丙、丁何區？(A)(B)甲乙(C)(D),0.38,0.51
107,社會,59,59.文中「無國界小丑」的作為最符合下列何項意涵？()(A)(B)圖二十六實踐公益服務提升社會福利(C)(D),0.46,0.8
107,社會,60,60.若老師上課時討論上述現象，並要同學運用需求法則，針對文中第一段陳述的問題提出因應對策，下列何者最適當？(A)(B)限制各大醫院每日看診人數補助小型診所購買醫療設備(C)(D),0.55,0.49
107,社會,61,61.文中政府為使醫療資源更有效運用，所採取的措施及預期的成效，與下列何種社會變遷的過程最相符？(A)(B)透過制度變遷影響觀念變遷透過觀念變遷影響器物變遷(C)(D),0.47,0.68
107,社會,62,62.()20圖二十七中「人口年齡中位數」未滿歲的國家，主要分布在哪一洲？(A)亞洲(B)歐洲(C)非洲(D),0.53,0.79
107,社會,63,63.()圖二十七中「人口年齡中位數」屬於類的國家，最可能具有下列何種特徵？(A)出生率較低(B)平均壽命較低(C)醫療衛生水準較落後(D),0.5,0.79
108,社會,1,1.185412年某英國博物學家前往東印度群島考察，八年內總共蒐集了萬餘件的生物標本，並著有《馬來群島自然考察記：紅毛猩猩與天堂鳥的原鄉》。該博物學家在當地所見到的傳統住屋型式最可能是下列何者？(A)(B)(C)(D),0.32,0.92
108,社會,2,2.近年來我國政府審慎評估「農村引進農業外勞」的可行性，研擬該政策最主要是為了因應下列哪一項臺灣農業特色？(A)(B)農作種類多樣農業耕地狹小(C)(D),0.43,0.85
108,社會,3,3.()圖一是雜誌上的旅遊廣告，該行程的主要特色最可能是下列何者？(A)針葉林生態探索(B)峽灣海岸郵輪行(C)莽原動物大遷徙()圖一(D),0.49,0.79
108,社會,4,4.2016「年初，滿載商品的貨運列車從中國浙江義烏出發，經西安、蘭州和14烏魯木齊等城市後，駛往伊朗德黑蘭，歷時天完成首航，再現古絲路的輝煌。」這班列車在駛離中國後，最可能途經下列何地？(A)(B)中亞南亞(C)(D),0.64,0.64
108,社會,5,5.()圖二是阿政繪製某大洲海岸特色的成因分析，代表特色，代表成因。該大洲最可能是下列何者？(A)(B)亞洲非洲(C)美洲(D)歐洲圖(二),0.53,0.65
108,社會,6,6.臺灣因山林面積廣大、巡查不易，出現許多違法開發山林資源的事件。政府機關若要快速比對不同時間的地表狀況，找出可能遭到大範圍違法伐林的地點，使用下列哪一種地圖最為適合？(A)(B)分層設色圖地形剖面圖(C)(D),0.47,0.7
108,社會,7,7.()圖三分別是保存在新竹和宜蘭的歷史文物，根據圖片內容判斷，這些文物與下列何者關係最密切？(A)清朝人才選拔制度的施行()圖三(B)鄭氏政權對於儒學的推廣(C)臺灣總督府所實施的教育制度(D),0.41,0.76
108,社會,8,8.()圖四是︽美國憲法︾某次修正案的內容。此一修正案的通過最可能與下列哪一事件有關？(A)獨立宣言的頒布(B)門羅宣言的發表(C)南北戰爭的影響()圖四(D),0.64,0.69
108,社會,9,9.以下是對中國近代史上某組織的介紹：「他們號召建立一個土地財產公有和男女平等的社會，科舉考試也向女性開放，考試內容取自於統治者所闡述的「拜上帝會」教義。他們沒有獲得西方基督教國家的支持，也無法得到士紳階級的認同，但還是在南京堅持了十年。」此組織應是下列何者？(A)(B)義和團滿洲國(C)(D),0.54,0.77
108,社會,10,10.()圖五是臺灣一份報紙的頭版標題，下列何項政策的施行與標題的公告關係密切？(A)推廣公地放領(B)開放人民組織政黨(C)宣布興建十大建設(D),0.46,0.83
108,社會,11,11.()圖六是某一時期亞洲三個國家交流的情(cid:1057)(cid:1168)形，根據內容判斷，此時期的交流對當時日本造成了何種影響？(A)採行「大化革新」，努力吸收中國文化(B)(cid:2228)(cid:4606)(cid:1644)(cid:4079)推動「大政奉還」，天皇重新掌權執政(cid:988)(cid:2942)(cid:3956)(cid:5876)(C)推行「明治維新」，日本成為亞洲強國(cid:2228)(cid:4606)(cid:1644)(cid:4079)(cid:501)(cid:2670)(cid:5090)(cid:1171)(D)採行「鎖國政策」，只許中荷前來貿易(cid:3515)(cid:2821),0.57,0.69
108,社會,12,12.爸爸與剛上國中的女兒一同參加家長座談會，看到教室牆上貼著「班級生活公約」，感慨地說：「以前我們唸書時，學生只能遵守由學校制定的校規與班規，真羨慕你們現在師生可以相互溝通，共同擬定大家願意接受的生活公約。」上述父親所描述的轉變，最可能是因下列何項概念逐漸受到重視？(A)(B)主權在民地方自治(C)(D),0.4,0.82
108,社會,13,13.()圖七為某班園遊會擺設冷飲攤的營收結果，其中甲代表銷貨收入，乙代表利潤。若後來發現生產成本中少列入一筆設備租金費用，在此筆費用列入計算後，圖中甲、乙最可能出現的情況為下列何者？(A)(B)甲不變，乙不變甲不變，乙下降(C)甲下降，乙不變(D)甲下降，乙下降圖(七),0.5,0.78
108,社會,14,14.()圖八是某商品的廣告情節，廠商藉由甲、乙二人的對話，凸顯該商品量販包的上市，讓大量採購該商品的民眾更加便利。若甲所提及親屬皆是自己的家人，依圖中訊息判斷，則下列關於甲家中五人的敘述何者正確？(A)甲的奶奶與家人間皆沒有姻親關係(B)甲的媽媽與家人間皆沒有配偶關係(C)甲的哥哥與家人間皆沒有直系血親關係(D)甲的爸爸與家人間皆沒有旁系血親關係圖(八),0.47,0.75
108,社會,15,15.()圖九是新聞報導中的標題，若新聞事件中的受害者要尋求權利救濟，下列哪一項法律最能提供他協助？(A)《刑法》(B)《少年事件處理法》(C)《性別工作平等法》(D)《性別平等教育法》圖(九),0.38,0.74
108,社會,16,16.對於具有歷史意義的建築，有些專家會向政府提報列為古蹟，經被列為古蹟後，依法不得擅自裝修，導致部分仍住在古蹟內的居民，可能因建材腐朽影響居住安全而感到不滿。關於上述內容，從我國對於人民權利保障與限制的角度判斷，下列何者最適當？(A)居民認為隱私權受到侵害(B)居民認為遷徙自由受到侵害(C)專家的目的是為了維持社會秩序(D),0.51,0.63
108,社會,17,17.()表一是某一作物三大品種在全球及中國分布的比較。根據表中資訊判斷，該作物最可能為下列何者？()表一品種甲乙丙分布原產地衣索比亞剛果賴比瑞亞28°N～38°S間的海10°N～10°S間的低海宜於低海拔地區種植，全球13001900拔至公尺地拔地區，東南亞、印度僅分布於賴比瑞亞、馬分布區，其中以巴西、哥倫及非洲中部和東部為主來西亞、印度、印尼範圍比亞最多要栽種區等國中國在雲南、廣西、福建、主要在海南島栽種較少產區廣東的南部(A)(B)(C)(D),0.45,0.73
108,社會,18,18.中國某行政區的南部位於農牧過渡地帶，因氣候乾燥少雨、生態環境脆弱、水土流失嚴重及自然災害頻繁，被聯合國認為是最不適宜人類生存的2011地區之一，因此年當地政府對人民實施搬遷()計畫。上述行政區應是圖十中何者？(A)(B)甲乙(C)(D),0.47,0.64
108,社會,19,19.()2010圖十一為年世界各國都市化程度示意圖，圖中圓圈大小代表該國的都市人口數，圓圈顏色深淺代表該國的都市化程度。其中都市化程度最高的圖例應為下列何者？()圖十一(A)(B)(C)(D),0.3,0.44
108,社會,20,20.()圖十二為小芬在網路上看到的某日下午一點臺灣部分測站的氣溫資料，當時臺灣氣溫空間分布的差異與下列何者關係最為密切？(A)大陸冷氣團逐漸南下(B)蒸發旺盛形成熱對流(C)熱帶低氣壓逐漸增強(D),0.51,0.55
108,社會,21,21.有位中國老農夫回憶：「當時煉鋼要超英趕美，因此人人將鍋、鏟全丟進煉鐵爐燒煉。因為上級交代蓋一條用來運鋼的道路，所以只好將鄭和墓塚的石頭拿去墊路基，但我們一直沒有煉出夠多的數量，讓卡車來載運。」上述情況最可能與下列何者有關？(A)大躍進(B)抗美援朝(C)文化大革命(D),0.55,0.83
108,社會,22,22.()圖十三是政治諷刺漫畫，呈現一帝國在某戰爭結束後，因被迫簽署和約而產生的變化，此戰爭最可能是下列何者？(A)普法戰爭(B)英法百年戰爭(C)第一次世界大戰(D)(),0.52,0.6
108,社會,23,23.表(二)呈現史前人類生活情形的變化，表(二)若要以「舊石器時代新石器時代」甲種植根莖類作物種植稻米的方式，表示舊石器時代至新石器時代乙打製石器磨製石器的文化變遷，表中甲、乙、丙、丁何者丙燒製陶器冶煉鐵器最為適切？丁不知用火用火煮食(A)(B)甲乙(C)(D),0.51,0.69
108,社會,24,24.()圖十四是某時期日本在臺灣發布的告示，此告示最可能與下列何者有關？(A)霧社事件(B)牡丹社事件(C)臺灣民主國(D),0.59,0.64
108,社會,25,25.「這個帝國興盛時期，疆域廣大，橫跨三洲。皇帝在政治上享有至高無上的權力，同時在宗教上也是上帝的代表，可以任命帝國首都主教，主導教會行事，而且也常頒布與基督教教義有關的規定。」此一帝國最可能是下列何者？(A)(B)查理曼帝國拜占庭帝國(C)(D),0.38,0.47
108,社會,26,26.某媒體常在網站上以虛擬動畫呈現新聞內容，但因表現方式有時過於血腥、暴力，引起輿論譴責。民間團體呼籲該媒體應顧及報導對社會可能產生的負面影響，勿以商業利益為優先考量。上述團體的訴求內容，主要凸顯出下列何項議題的重要性？(A)(B)資訊科技的多元發展社會團體的監督力量(C)(D),0.29,0.76
108,社會,27,27.近年來醫療機構中醫護人員遭攻擊的暴力事件頻傳，不但嚴重干擾醫療行為的進行，還危及醫護人員的人身安全，因此醫護團體推動相關修法，將這種暴力行為的追究改為非告訴乃論，以遏止此類事件發生。根據上述內容判斷，下列何者正確？(A)文中團體的類型屬《人民團體法》中的政治團體(B)文中團體若想要達成目的，應向立法院進行訴願(C)修法通過後，相關法律條文將交由行政院院長公布施行(D),0.61,0.62
108,社會,28,28.公民老師在課堂上講述「無罪推定原則」時，請同學舉出例子加以說明，下列何者的舉例最適當？(A)甲：「小偉因闖紅燈遭處罰鍰，所以他是有罪的。」(B)乙：「花花因涉嫌殺人遭警察逮捕，所以她是有罪的。」(C)丙：「大雄雖因恐嚇鄰居遭起訴，但仍不能認定他有罪。」(D),0.55,0.64
108,社會,29,29.花蓮縣境內有許多高山，隨著近年登山活動日益盛行，轄內的登山意外事故也隨之增加，每次搜救工作常須動員大量人力、物力。為因應此情況，該縣已通過自治條例，將對擅入管制區的民眾處以罰鍰，且若發生山難事故，當事人須自行支付搜救費用。根據上述內容判斷，下列敘述何者正確？(A)文中通過規定的機關為立法院(B)文中通過規定的機關為縣議會(C)違規遭處罰者是負起民事責任(D),0.57,0.48
108,社會,30,30.甲、乙、丙、丁四人分別進行了一項投資，其投資報表(三)()酬率如表三所示，若他們各自投資所獲得的利潤皆投資人投資報酬率相同，根據表中內容判斷，何者的投資金額最高？甲10%(A)甲20%乙(B)乙30%丙(C)丙40%丁(D),0.58,0.54
108,社會,31,31.表(四)是1949年至2014年臺灣北、中、南、表(四)東四大區域平均逕流量的相關數據，其中月分114510～月～月何者為南部區域？區域(A)甲甲1814.6615668.50(B)乙乙3405.1711909.67(C)丙4186.2512670.98丙(D),0.54,0.54
108,社會,32,"32.封裝酒瓶的軟木塞是由栓皮櫟的樹皮製()成。根據圖十五栓皮櫟的分布區判斷，其生長環境的氣候特色，主要為下列何者？(A)全年有雨，無明顯乾季(B)250mm乾燥少雨，年降水量以下(C)1,000mm夏雨冬乾，年降水量以上()(D)400800mm圖十五",0.61,0.58
108,社會,33,33.()圖十六為蔣渭水高速公路路線圖，其中甲路段經過的地形主要為下列何者？(A)山地(B)平原(C)丘陵(D),0.47,0.51
108,社會,34,34.我國海軍敦睦艦隊在遠航訓練前，會先繞行表(五)臺灣進行短程的航訓任務，並停靠主要港口港口經度緯度供民眾參觀。表(五)甲至己為2015年該艦隊依甲120.27°E22.62°N序停靠的本島港口，根據各港口位置判斷，120.15E22.99N乙°°該航線應為下列何者？120.52E24.26N丙°°(A)由西南部出發行經臺灣北部至東部沿海121.74E25.13N丁°°(B)由西南部出發行經臺灣南部至東部沿海121.86E24.60N戊°°(C)由東部出發行經臺灣北部至西南部沿海121.62E23.98N(D)己°°,0.52,0.57
108,社會,35,35.()圖十七的處是歷史上某軍事行動後，統治者在征服區所興建的城市。根據分布範圍判斷，此行動最可能是下列何者？(A)十字軍東征(B)拿破崙征俄(C)亞歷山大東征(D),0.53,0.6
108,社會,36,36.()圖十八是中國歷史上某一史事的相關內容，根(cid:4724)(cid:3325)(cid:500)(cid:2131)(cid:5868)(cid:913)(cid:1804)(cid:1800)(cid:1554)(cid:1242)(cid:2828)(cid:1937)(cid:1255)(cid:1302)據內文判斷，該史事最可能是下列何者？(cid:4096)(cid:1295)(cid:1254)(cid:1779)(cid:915)(cid:1639)(cid:1937)(A)齊桓公尊王攘夷(cid:5090)(cid:500)(cid:1018)(cid:5150)(cid:2473)(cid:2531)(cid:2217)(cid:502)(cid:1519)(cid:1068)(cid:2000)(cid:1126)(cid:3311)(cid:915)(B)漢武帝獨尊儒術(cid:2241)(cid:2936)(cid:1276)(cid:500)(cid:5120)(cid:500)(cid:2704)(cid:1220)(cid:4092)(cid:907)(cid:1502)(cid:2856)(C)秦始皇焚書坑儒(D),0.59,0.71
108,社會,37,37.有一本書提到：「啟蒙運動的基礎是科學革命」，下列何項敘述，對這句話的詮釋最為恰當？(A)希臘、羅馬文化再發現，強調古代經典作品以人為本的價值(B)人類社會如同自然世界，可以依循理性尋找普遍的運作原則(C)機器逐漸取代人工生產，實施工廠制度促進物質生活的發展(D),0.51,0.59
108,社會,38,38.()圖十九的四張卡片分別代表清朝曾對臺灣採取的統治措施，若依這些措施最早在臺施行的時間先後順序排列，下列何者正確？(A)甲→丁→乙→丙(B)乙→甲→丙→丁(C)丙→乙→丁→甲(D)丁→丙→甲→乙圖(十九),0.54,0.48
108,社會,39,39.學者對日本統治時期臺灣學生的校外旅行有以下敘述：「臺北因是政治中心，常是外地學校旅行的首選，當時參訪景點包含臺灣神社、臺北市街、總督府等，讓學童藉此感受臺北的文明進步。隨著此一史事的發生，日本展開對外作戰，之後的旅遊行程則以到臺灣神社參拜、為國祈福，並前往醫院慰問戰爭中受傷士兵為主。」文中的「史事」應為下列何者？(A)(B)苗栗事件噍吧哖事件(C)(D),0.56,0.62
108,社會,40,40.新聞報導：新竹縣及縣內的竹北市人口成長快速，若照目前的增長速度推2018估，到了年底舉辦地方選舉時，依據相關法律的規定，竹北市選民所能選出的地方民意代表席次，都各將增加一席。上述報導中所指稱的地方民意代表，應為下列哪一組合？(A)市議員、立法委員(B)縣議員、立法委員(C)市議員、市民代表(D),0.34,0.43
108,社會,41,"41.400小邁家每個月第一天自製罐醬菜販售，且為保持產品品質，當月沒賣完的產品就會銷()毀，絕不在下個月販售。圖二十為上半年消費者對小邁家自製醬菜的需求數量圖。根據圖中資料判斷，小邁家的醬菜上半年銷售總量為多少罐？(A)2,000(B)2,100()圖二十(C)2,300(D)2,400",0.62,0.51
108,社會,42,42.表(六)為某一時期官方所頒行機表(六)關學校放假日期的部分內容，放假日期放假事由及天數根據內容判斷，此一日程最可1/1中華民國開國紀念，放假一天能由下列何者所頒行？1/2-1/3新年，放假二天(A)1895年的清廷3/12孫中山逝世紀念，放假一天(B)1929年的南京國民政府黃花崗七十二烈士殉國紀念，(C)1945年的臺灣總督府3/29放假一天(D)1979,0.61,0.48
108,社會,43,43.()圖二十一為某國以該國著名的景觀為主題所發行的郵票。這些郵票最可能是由下列何國所發行？(A)法國(B)瑞士(C)德國(D),0.45,0.47
108,社會,44,44.王先生計畫在圖(二十二)中的甲、乙、表(七)()丙、丁選擇一地開設工廠，表七呈成本現選擇不同地點設廠的生產成本。若地點()萬元不同設廠地點的成本差異僅來自運輸50甲成本，則相較於原料，該工廠的產品100具有下列何種特性？乙(A)易腐敗丙180()圖二十二(B)易破碎丁200(C)體積變小(D),0.47,0.4
108,社會,45,45.外流就業人口是指不住在戶籍表(八)地縣市，而住在外縣市之就業外流就業外流就業人口占行政區人口，例如某人戶籍地在嘉義人口(千人)該區就業人口比率(%)縣，但因工作而住在臺南市，1230.78甲則計入嘉義縣的外流就業人3129.86乙()2012(口。表八為年桃園縣已8325.06丙)改制為桃園市、雲林縣、臺596.28丁東縣、澎湖縣四個行政區的外流就業人口統計資料，其中何者為桃園縣？(A)(B)甲乙(C)(D),0.35,0.34
108,社會,46,46.十九世紀後期，一位美國學者到臺南考察，當地西拉雅族頭目帶著二十餘份文件讓他瀏覽，這些文件以羅馬字母、漢字拼寫，標注清朝雍正、乾隆及嘉慶的年號和日期，又蓋有印章。他認為這是極有價值的史料，因此便以槍枝換取了這些文件。這些文件的內容最可能包含下列何者？(A)噍吧哖事件始末(B)安平洋行貿易資料(C)臺灣總督府林野調查紀錄(D),0.4,0.56
108,社會,47,47.第二次世界大戰後，許多殖民地脫離原殖民母國獨立而成為新興國家，但由於當初列強占領時未考慮該地區族群、宗教等因素，導致這些新興國家境內常因不同立場、生活方式等而發生衝突。下列何種作法最有助於減緩上述衝突？(A)發揚主流價值，同化少數族群(B)削弱次文化勢力，獨尊強勢文化(C)尊重不同族群，包容多元文化差異(D),0.39,0.93
108,社會,48,48.()圖二十三為日本近年來對於中國和東協國家的投資金額統計，對兩者投資金額差距擴大與下列何者關係最為密切？(A)東南亞天災日益頻繁(B)東協的生產成本較低(C)中國實施全面開放二胎(D),0.5,0.8
108,社會,49,49.全球穆斯林人口成長快速，市場商機相當龐大，資訊科技產業針對該族群的需求，設計相關產品，例如智慧型手機的應用程式可在任何地點指引禮拜方向、提醒禮拜時間、判別經過認證的食物等。下列何者也是針對上述族群所設計？(A)線上拉丁文翻譯字典(B)手機查詢無牛肉料理的餐廳(C)《聖經》閱讀筆及口袋電子書(D),0.59,0.73
108,社會,50,50.宋朝宰相王安石力圖變法，但因個性固執，不接納眾人意見，加上用人不當，導致變法失敗。若某部連續劇讓王安石以穿越時空的方式，意外成為我國最高行政機關首長，然而他的作風依舊不變，引發朝野不滿。根據我國現行憲政體制判斷，下列何者最可能是穿越時空後的王安石將面臨的處境？(A)(B)由憲法法庭審理被監察院提案糾正(C)(D),0.55,0.59
108,社會,51,51.表(九)是一件發生在表(九)中國境內的案件審判審判概況概況，根據內容判審判地點廈門的美國領事法庭斷，此審判最可能出裁決者美國駐廈門領事館總領事現在下列何時？陪審員三人，包括一名美國領事館代表(A)十七世紀前期J.H.Edward被告美國公民(B)十八世紀前期罪名於中國非法徵募及販運勞工至國外(C)十九世紀後期(D)判決依美國法律判決一年監禁、罰款一千美元,0.38,0.54
108,社會,52,52.「這個國家有著多處世界文化遺產，包括馬雅文明的城市遺址、阿茲提克帝國神廟遺跡、西班牙殖民時期重要銀礦區，和多座壯麗的天主教教堂及修道院。」此一國家最可能是下列何者？(A)(B)巴西古巴(C)(D),0.45,0.36
108,社會,53,53.我國總統自直接民選以來，歷表(十)屆總統、副總統選舉的選舉資總人數具投票權具投票權投票率屆數()()()(%)(%)料概況，如表十所示。根據萬人人數萬人人數比例表中資料判斷，可對近年的社92131143167.1676.04會現象做出何項推論？102213154669.8682.69(A)人口結構顯示出少子化現象112257165073.1280.28(B)民眾政治參與意願逐年上升122292173275.5676.33(C)自然增加率大於社會增加率132322180877.8874.38(D),0.41,0.41
108,社會,54,54.上述「統治政權」，曾同時在臺灣設置下列哪一個行政區？(A)(B)淡水廳天興州(C)(D),0.55,0.68
108,社會,55,55.上文中的區公所主要是經由下列何種方式，來達到活絡地方經濟的目的？(A)提高農漁牧業比例(B)興建社區活動中心(C)增加地方賦稅收入(D),0.44,0.89
108,社會,56,56.由文中內容判斷，下列何項作法最有助於解決「籃籗會」活動所產生的問題，且不影響區公所舉辦此活動的目的？(A)調高到訪遊客的入場停車費用(B)調降販售業者的攤位承租費用(C)提供免費公車以減少車輛進出(D),0.41,0.74
108,社會,57,57.文中所指的霧氣最可能來自下列何者？(A)大西洋(B)太平洋(C)印度洋(D),0.54,0.59
108,社會,58,58.根據上文判斷，下列何者最可能是適宜推廣此項設備的地區？(A)亞洲東南部(B)非洲西南部(C)歐洲西北部(D),0.4,0.52
108,社會,59,59.關於文中最初提及的降低農業損失作法及其影響，隱含了下列哪一概念？(A)比較利益(B)供給法則(C)受益原則(D),0.4,0.55
108,社會,60,60.文中林姓農夫的轉變，可用下列何者說明？(A)制度變遷影響生產者行為(B)制度變遷影響消費者行為(C)理念變遷影響生產者行為(D),0.4,0.82
108,社會,61,61.關於文中提及企業主與農夫合作的方式，若雙方在合作內容簽訂生效後，對於內容發生爭議，以下列何種方式處理最為適當？(A)向調解委員會聲請調解(B)向當地警察局提出告訴(C)向地方法院提起刑事訴訟(D),0.48,0.78
108,社會,62,62.根據上文與圖中資訊判斷，上述「歐洲綠化帶」主要路線的形成，最可能與下列何者關係密切？(A)希臘正教與羅馬公教的衝突對立(B)第一次世界大戰時壕溝戰的僵持(C)德蘇互不侵犯條約下的勢力畫分(D),0.63,0.55
108,社會,63,63.根據上文，近年來「歐洲綠化帶」的工作團()隊，應是在圖二十六中甲、乙、丙、丁何處，協助規畫設立生態保護區域？(A)甲(B)乙(C)丙(D),0.63,0.6
